SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,HOUR_APPR_PROCESS_START,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
100166,1,Revolving loans,M,N,N,3,62323,400931,66307,Pensioner,Secondary / secondary special,Single,House / apartment,Managers,-19380,-6737,-4725,13,2,2,0.27695461812460986,0.8546190257884777,0.9333294191163473,4,0,0,3,1,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
100167,0,Revolving loans,F,Y,Y,3,423479,344839,14493,Pensioner,Incomplete higher,Civil marriage,Rented apartment,Core staff,-21057,-8343,-2376,5,2,2,0.06579821779523898,0.8022030088358565,0.8587423965133077,4,3,3,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
100168,0,Cash loans,M,Y,N,0,162356,556162,60085,Working,Secondary / secondary special,Single,House / apartment,Managers,-13606,-2510,-695,17,1,3,0.7059852660508185,0.3487612473960884,0.6933819006148554,1,1,1,1,3,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
100169,1,Cash loans,M,N,N,2,160944,646015,44228,Working,Secondary / secondary special,Single,Rented apartment,Managers,-11956,-1920,-3974,4,1,2,0.23820943547561613,0.693876535321616,0.17025915212543596,2,3,0,0,0,5,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1
100170,1,Cash loans,F,N,Y,2,254451,863711,61875,Pensioner,Incomplete higher,Single,Rented apartment,Laborers,-24555,-3064,-4630,17,3,3,0.3886747506709505,0.15963275677344013,0.27170751885409294,1,4,2,1,2,9,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
100171,0,Revolving loans,M,Y,N,3,457426,195081,41655,Working,Higher education,Civil marriage,Rented apartment,Drivers,-24081,-2621,-5077,2,3,2,0.44370144702966785,0.896281552163788,0.2127269661302731,4,2,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
100172,0,Revolving loans,M,N,Y,1,328600,484865,53472,Working,Incomplete higher,Married,House / apartment,Drivers,-8421,-10161,-5977,2,2,3,0.8913139356064557,0.4044910644519094,0.6035857876582056,2,3,4,0,0,7,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
100173,1,Revolving loans,M,Y,N,2,81367,865418,59437,Working,Higher education,Civil marriage,Rented apartment,Laborers,-13540,-2668,-4597,21,3,3,0.4113302903312368,0.4556256153552002,0.5036199379736014,2,0,3,3,2,5,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1
100174,1,Revolving loans,M,Y,Y,2,104624,692344,59416,Pensioner,Secondary / secondary special,Married,House / apartment,Laborers,-24288,-5982,-2769,21,3,3,0.14522501991524905,0.7057590510369849,0.8670799971584237,4,1,2,2,1,4,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
100175,1,Cash loans,M,Y,Y,0,453322,758441,69711,Working,Incomplete higher,Married,Rented apartment,Managers,-23966,-1967,-2235,9,2,1,0.524314938340121,0.820840236704851,0.9526728664990757,2,0,1,4,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0
100176,0,Revolving loans,M,Y,N,0,284565,789556,16816,Pensioner,Incomplete higher,Married,House / apartment,,-23882,-7565,-4064,18,2,2,0.9629579946486296,0.2363427433282096,0.40485988961814434,2,3,4,1,3,6,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
100177,0,Revolving loans,F,Y,N,1,118008,792095,74307,Working,Incomplete higher,Single,House / apartment,Managers,-12675,-7702,-1665,2,2,1,0.607685641050811,0.6613501398769954,0.5063505532808124,1,2,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
100178,0,Revolving loans,M,N,Y,2,438070,860109,56733,Commercial associate,Higher education,Single,Rented apartment,Laborers,-17082,-11030,-408,11,2,2,0.9833872204605726,0.3919980438891485,0.9715163568041392,2,2,3,2,1,4,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
100179,0,Revolving loans,M,N,N,2,427539,180102,21240,Working,Higher education,Married,Rented apartment,Drivers,-21009,-11561,-442,15,1,2,0.8411073089388701,0.3687029240039613,0.27623894162314355,4,0,0,2,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
100180,0,Revolving loans,F,N,N,0,166492,256570,42762,Working,Secondary / secondary special,Married,Rented apartment,Managers,-14748,-3299,-535,16,2,1,0.0359657562134128,0.6900258239406547,0.7923907753588136,0,4,3,0,1,9,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1
100181,0,Cash loans,F,N,Y,2,122240,701153,18259,Pensioner,Higher education,Single,Rented apartment,,-14103,-10871,-276,6,2,3,0.6583995953770418,0.38718327415593434,0.22523990233524627,0,4,3,4,2,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0
100182,1,Cash loans,F,Y,Y,3,376459,787016,60139,Pensioner,Higher education,Civil marriage,Rented apartment,Managers,-19348,-6203,-238,12,2,2,0.28676687755788366,0.34610850016440764,0.681460115425272,0,2,2,4,1,6,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1
100183,0,Revolving loans,F,Y,N,0,251659,167695,24849,Working,Secondary / secondary special,Married,House / apartment,Core staff,-17782,-340,-293,23,3,3,0.5596168556447239,0.8358884081262424,0.25361562763856416,4,0,4,3,4,8,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
100184,0,Cash loans,F,Y,Y,1,322900,531116,64869,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,Managers,-13882,-3540,-3357,1,2,1,0.27934519093122656,0.10127612383100637,0.8837333888313869,0,0,2,4,2,4,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
100185,0,Revolving loans,F,Y,Y,0,348522,621608,73095,Working,Incomplete higher,Single,Rented apartment,Laborers,-13798,-4731,-3335,3,1,3,0.3488704166052904,0.6758926228302107,0.5614779437366768,1,0,0,3,0,6,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
100186,1,Revolving loans,F,N,Y,2,185327,217235,33567,Working,Secondary / secondary special,Married,House / apartment,Drivers,-17627,-9699,-5380,9,1,2,0.9231687117541794,0.24872539379062464,0.18593364087438458,4,3,2,2,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
100187,0,Cash loans,M,Y,N,1,457700,540917,45292,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,Drivers,-16415,-11794,-1042,6,2,2,0.2066431848917053,0.015498241826190307,0.22436917569848602,4,4,1,0,4,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1
100188,0,Cash loans,M,Y,N,0,175703,733065,61631,Pensioner,Higher education,Civil marriage,Rented apartment,Laborers,-20466,-8374,-4720,23,1,2,0.8741091180258305,0.16676426887269202,0.49384919570810026,4,4,3,4,4,2,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
100189,1,Revolving loans,F,N,Y,3,368693,119033,19885,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,-17846,-5177,-3979,16,3,1,0.030457808070496806,0.6066615297758677,0.9616020255748788,2,3,4,3,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
100190,0,Revolving loans,M,N,N,3,215575,616409,69659,Pensioner,Secondary / secondary special,Single,Rented apartment,Laborers,-20720,-3868,-5820,19,2,2,0.09087653836964837,0.7091271914859374,0.7696421638836545,2,1,0,2,1,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1
100191,0,Revolving loans,M,N,Y,0,385938,766165,64306,Pensioner,Secondary / secondary special,Single,Rented apartment,Managers,-17145,-9242,-3213,5,1,1,0.8546750413842635,0.021057783556320042,0.4883096428258451,2,3,3,4,3,5,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
100192,0,Cash loans,M,N,N,3,357257,791211,76314,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,Laborers,-12524,-8095,-3062,18,1,3,0.6305560309091953,0.03642544330172015,0.3377191445622171,3,0,2,1,2,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
100193,0,Revolving loans,F,Y,Y,3,124069,651120,75087,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,-14559,-8902,-4936,4,2,2,0.7472361380395502,0.9025421148429531,0.5492684933484426,1,3,1,2,3,2,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
100194,0,Revolving loans,F,Y,Y,3,279189,294509,39165,Pensioner,Secondary / secondary special,Single,Rented apartment,Core staff,-15620,-6529,-5057,9,1,2,0.20941767082185425,0.07330581811371983,0.7483608334286197,4,0,2,4,4,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
100195,1,Revolving loans,M,N,N,1,448465,477869,68929,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,-11124,-3705,-1053,8,2,2,0.5370834555901035,0.8941821586165712,0.7839285884528,4,2,3,2,1,7,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0
100196,1,Cash loans,F,Y,Y,3,301051,245016,77028,Pensioner,Incomplete higher,Civil marriage,Rented apartment,,-16671,-11575,-1402,12,1,3,0.7372192235713048,0.22816591375090578,0.32460879809694465,2,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
100197,1,Revolving loans,M,Y,N,3,462417,382017,59812,Working,Higher education,Single,House / apartment,,-19706,-2273,-5470,18,3,2,0.6273141370102625,0.7400178001582128,0.7211592682138772,4,4,4,0,1,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1
100198,0,Revolving loans,M,Y,N,3,175541,664660,60500,Working,Secondary / secondary special,Civil marriage,Rented apartment,Drivers,-20070,-11776,-3481,20,1,1,0.4716987668912095,0.30973324894601206,0.6577887800361861,4,3,3,0,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
100199,0,Cash loans,M,N,Y,1,239648,189464,68643,Commercial associate,Higher education,Civil marriage,House / apartment,Laborers,-16134,-9814,-5939,23,1,3,0.9597837864377148,0.8587520256091838,0.9591122919962939,0,0,0,1,4,6,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
100200,0,Revolving loans,M,Y,Y,0,306353,770739,54900,Working,Incomplete higher,Civil marriage,House / apartment,Drivers,-8924,-6668,-2980,5,2,3,0.6761573334534453,0.7004548654243579,0.9310902905080148,4,1,3,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0
100201,1,Revolving loans,F,N,N,2,321830,217322,52946,Working,Incomplete higher,Single,House / apartment,Core staff,-13506,-2701,-2287,3,1,3,0.9077508002412379,0.40181345860169515,0.789379325603577,3,2,1,1,4,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
100202,0,Cash loans,F,Y,Y,3,365507,792111,17851,Pensioner,Incomplete higher,Civil marriage,House / apartment,,-21650,-2757,-4987,23,2,3,0.7297705115736812,0.07630245417407955,0.7233946888549284,2,1,2,0,1,5,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
100203,0,Revolving loans,F,Y,Y,0,409687,986514,26288,Commercial associate,Incomplete higher,Single,House / apartment,Laborers,-10395,-6180,-645,2,3,3,0.7354635285976832,0.732700183870807,0.27404158970427583,1,1,4,2,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1
100204,1,Cash loans,M,Y,Y,3,181733,845182,77580,Working,Higher education,Single,House / apartment,Core staff,-23310,-7425,-5212,2,2,1,0.08001826975767934,0.6168847559651816,0.8459652560985333,1,1,0,4,4,6,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1
100205,0,Cash loans,F,N,Y,1,225915,891542,17368,Working,Secondary / secondary special,Married,Rented apartment,Core staff,-16226,-2259,-2027,3,2,3,0.35946462185394357,0.0029117178337887406,0.42750570371336616,0,2,4,4,3,8,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
100206,1,Revolving loans,M,Y,Y,0,145673,547557,56403,Commercial associate,Incomplete higher,Married,Rented apartment,Laborers,-19781,-10741,-5749,4,1,2,0.8583694067196584,0.009419855972445323,0.2722405425060447,1,2,4,0,0,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
100207,1,Revolving loans,F,N,N,1,92828,898519,19168,Pensioner,Incomplete higher,Civil marriage,House / apartment,Core staff,-13515,-3930,-4252,7,3,3,0.23260386214875595,0.8087929731926939,0.3841607579534625,1,2,4,4,3,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
100208,1,Revolving loans,M,N,N,3,360748,516978,59879,Commercial associate,Higher education,Single,House / apartment,Laborers,-11365,-8413,-104,15,2,3,0.11550586615646619,0.25939973880185385,0.8359354900165079,2,2,0,0,4,9,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
100209,0,Revolving loans,M,N,Y,3,322670,969049,69871,Commercial associate,Higher education,Married,House / apartment,Laborers,-24972,-4468,-3581,21,1,3,0.32610605663879344,0.6361336677280657,0.148633215577885,2,1,0,0,1,5,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
100210,0,Cash loans,M,Y,Y,1,381054,724771,42174,Working,Incomplete higher,Civil marriage,House / apartment,Managers,-19410,-1417,-5633,2,1,3,0.22043788489261396,0.45421441976524746,0.45615874111982246,3,4,4,3,4,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1
100211,0,Revolving loans,F,Y,Y,2,75592,623886,16581,Working,Secondary / secondary special,Married,Rented apartment,Drivers,-17095,-4593,-3353,23,2,3,0.9252881947931552,0.8634300145217673,0.4923575945294897,0,4,2,3,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0
100212,0,Cash loans,F,Y,N,1,341126,633884,74046,Pensioner,Secondary / secondary special,Married,House / apartment,Core staff,-18361,-10810,-1462,11,1,1,0.8679666420021311,0.9169611131024886,0.0366296975988194,1,2,3,3,4,7,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
100213,0,Revolving loans,F,Y,Y,3,312351,334627,59678,Working,Incomplete higher,Single,Rented apartment,Core staff,-16531,-1330,-1920,7,2,1,0.4996832302829042,0.996807712678854,0.19574602954816533,3,3,4,1,1,8,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1
100214,0,Revolving loans,F,N,N,1,282041,731827,36649,Working,Higher education,Single,Rented apartment,Managers,-12270,-1233,-5478,12,2,3,0.06134387448386802,0.15368413580724682,0.8267424285758564,0,0,1,3,3,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
100215,0,Revolving loans,M,N,N,2,400877,642601,24567,Commercial associate,Incomplete higher,Married,House / apartment,Managers,-17906,-7707,-2763,3,2,1,0.7145623460931563,0.8629640464754754,0.8307673885947606,1,3,4,0,2,8,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
100216,1,Cash loans,F,N,N,1,280008,999607,71944,Working,Incomplete higher,Married,House / apartment,Managers,-24940,-1401,-3038,13,3,2,0.6234117313362646,0.2660213767288018,0.292415083884248,1,3,0,2,3,4,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
100217,0,Revolving loans,F,Y,Y,2,174982,821909,38803,Pensioner,Higher education,Single,Rented apartment,,-19279,-2010,-1373,13,2,3,0.9705546707284959,0.5908158748955077,0.8748972345979262,2,3,3,3,1,7,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1
100218,1,Revolving loans,M,N,N,2,306911,214914,28230,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,,-13452,-8182,-3426,12,1,2,0.558953240270377,0.5057728338692109,0.7717829390683478,4,4,1,3,1,6,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
100219,0,Revolving loans,M,Y,Y,1,118619,647993,27862,Pensioner,Incomplete higher,Single,House / apartment,,-14477,-8207,-3759,5,3,2,0.3363937234029094,0.017988131572387656,0.41790748379540943,0,0,3,2,0,6,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
100220,0,Revolving loans,M,N,N,1,210400,822724,53355,Commercial associate,Incomplete higher,Married,House / apartment,Laborers,-14470,-9797,-3045,16,1,3,0.5190216935785558,0.9327712799060948,0.7484063444050378,1,3,3,0,4,3,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
100221,0,Cash loans,F,Y,Y,0,358623,959877,41259,Working,Higher education,Civil marriage,House / apartment,Core staff,-10062,-8070,-3118,3,3,2,0.9792632914045163,0.07832705514921845,0.9613346311948062,0,2,1,1,4,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
100222,1,Revolving loans,M,Y,N,3,201175,203892,40795,Commercial associate,Secondary / secondary special,Married,Rented apartment,Drivers,-17030,-11477,-1231,7,3,2,0.6963624325330305,0.6882189194077358,0.4589697180653488,3,4,4,3,3,4,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0
100223,1,Cash loans,M,N,Y,2,220963,834005,18770,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,Laborers,-9813,-2016,-4863,16,3,2,0.6719761379270511,0.7850068362082621,0.23842717895348364,3,2,4,2,2,2,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
100224,1,Cash loans,M,N,N,0,191826,364167,21093,Working,Higher education,Married,House / apartment,Core staff,-19671,-7096,-2736,2,3,3,0.24068158972588538,0.7952878490476842,0.9418165000501558,4,2,4,0,2,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
100225,1,Cash loans,F,N,Y,1,281055,743942,56571,Working,Secondary / secondary special,Civil marriage,Rented apartment,Core staff,-22308,-11840,-3129,16,1,3,0.7436025175606177,0.1354945189288448,0.6037442885632565,1,3,2,4,0,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1
100226,0,Cash loans,M,N,Y,3,393581,290868,10193,Pensioner,Incomplete higher,Civil marriage,Rented apartment,Managers,-10313,-2857,-3119,8,2,2,0.7502718294717717,0.4475699505079721,0.10526516248042528,2,2,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
100227,1,Cash loans,F,Y,Y,0,148540,180073,27569,Pensioner,Secondary / secondary special,Married,House / apartment,Managers,-17706,-10248,-5477,1,1,3,0.3172889837759053,0.8294288704339798,0.5726828158566895,1,0,1,2,0,2,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
100228,0,Cash loans,F,N,Y,2,385126,978629,21190,Working,Incomplete higher,Civil marriage,House / apartment,Laborers,-17837,-6564,-5192,12,2,3,0.4837138323907132,0.30267921037875467,0.5005808894482987,0,2,2,2,4,3,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1
100229,0,Revolving loans,M,N,N,0,152747,688717,72824,Working,Secondary / secondary special,Single,Rented apartment,Managers,-13831,-278,-4477,19,1,2,0.29460333294045604,0.4677486753746636,0.8555888940755634,3,3,4,2,1,8,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1
100230,1,Cash loans,M,N,N,2,236994,204195,52752,Working,Higher education,Married,Rented apartment,Core staff,-12056,-9188,-3259,1,3,3,0.2587050703242867,0.2727938926998458,0.5306951897635214,0,2,2,3,0,5,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1
100231,1,Cash loans,F,Y,Y,1,360375,816987,42327,Commercial associate,Secondary / secondary special,Single,House / apartment,Managers,-8305,-6462,-5423,19,3,1,0.025896070249485148,0.46355141788532417,0.25523243434428344,4,4,1,4,3,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
100232,1,Cash loans,M,Y,N,3,79301,133848,52070,Commercial associate,Secondary / secondary special,Married,House / apartment,,-22347,-9843,-5131,10,2,3,0.2852117446533321,0.8878379225928801,0.6756440638648885,3,4,4,1,4,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
100233,1,Revolving loans,M,N,Y,3,272724,389910,50197,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Managers,-9689,-8783,-353,21,2,1,0.5539699498782749,0.45512423103276944,0.5425754525355801,2,4,0,0,2,7,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1
100234,1,Revolving loans,F,Y,Y,3,243783,168099,12261,Working,Higher education,Civil marriage,House / apartment,Core staff,-11917,-160,-5407,14,1,2,0.0016011875490288263,0.5559120170743204,0.23304462826687244,3,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1
100235,1,Cash loans,F,N,N,1,222395,529276,36512,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Laborers,-10936,-9369,-428,10,2,3,0.2832190838096674,0.40397628330308355,0.5736278579429078,1,4,3,4,4,7,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1
100236,1,Revolving loans,M,Y,Y,2,68752,169122,16716,Working,Higher education,Married,Rented apartment,Drivers,-11862,-6781,-2691,22,1,2,0.8814103323232501,0.4601171832033255,0.8215355778896861,1,4,3,2,4,5,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1
100237,1,Cash loans,F,Y,Y,1,263277,771447,38933,Commercial associate,Incomplete higher,Single,Rented apartment,Managers,-22506,-2995,-2930,2,2,2,0.5936485851073608,0.0151741990464217,0.028570917724010436,3,1,1,2,2,7,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
100238,0,Cash loans,M,Y,N,3,410596,673156,14378,Commercial associate,Secondary / secondary special,Single,Rented apartment,Core staff,-22318,-11975,-3144,2,2,2,0.6078628240809805,0.283745509960456,0.6308510386451117,4,4,3,2,2,5,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
100239,1,Revolving loans,M,Y,Y,1,194467,743407,50583,Working,Higher education,Married,Rented apartment,Drivers,-23300,-685,-1520,11,2,2,0.40336430502635323,0.4365817217418244,0.34958519578439207,1,3,1,2,2,4,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1
100240,1,Cash loans,M,N,Y,1,267029,516441,39033,Working,Higher education,Married,House / apartment,Drivers,-13649,-5923,-5736,23,3,2,0.676472143492411,0.6337969759927289,0.29267144575942416,1,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
100241,0,Revolving loans,F,N,Y,1,433381,981718,34000,Commercial associate,Secondary / secondary special,Single,House / apartment,,-23674,-634,-3501,4,3,3,0.18993276623035915,0.45005193055389214,0.39258775036111127,2,4,1,4,2,9,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1
100242,1,Revolving loans,M,N,Y,2,106273,368787,52604,Commercial associate,Incomplete higher,Single,House / apartment,Drivers,-13560,-3562,-2992,19,1,1,0.8187468103841916,0.33781704332156404,0.34202266424798167,3,1,4,3,3,9,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1
100243,0,Cash loans,M,Y,N,0,308503,586275,78336,Commercial associate,Higher education,Single,Rented apartment,Core staff,-23451,-4111,-5388,6,2,3,0.11668911993589981,0.3880987353441572,0.8322391067084416,1,3,4,1,4,7,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
100244,0,Cash loans,M,N,N,0,141878,398871,15410,Working,Secondary / secondary special,Single,Rented apartment,Core staff,-9079,-3498,-5912,6,1,3,0.6560013546531093,0.24229332920046653,0.27479781076790055,4,2,2,2,2,6,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
100245,1,Revolving loans,F,N,N,1,317039,209079,66044,Commercial associate,Incomplete higher,Married,Rented apartment,Managers,-21983,-2255,-5397,12,2,3,0.34114932581968305,0.9244942827740529,0.7331530231065854,0,0,3,3,4,7,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0
100246,0,Cash loans,F,N,Y,0,169968,952129,73315,Commercial associate,Higher education,Married,House / apartment,Managers,-23327,-6066,-754,8,3,3,0.7475129705824768,0.5217432257909146,0.09405982022858872,3,3,3,0,1,7,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
100247,0,Cash loans,F,Y,Y,0,427844,116029,16796,Pensioner,Higher education,Civil marriage,Rented apartment,Managers,-20755,-7429,-5581,20,3,1,0.54976455126602,0.013409453872123112,0.9513963724844156,2,2,1,4,1,6,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
100248,0,Cash loans,F,Y,N,1,126559,346353,64245,Working,Incomplete higher,Single,House / apartment,Drivers,-15235,-7057,-859,12,2,3,0.4523530384787162,0.019446258419546614,0.6223166372485518,1,3,3,3,2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
100249,0,Revolving loans,F,Y,Y,1,60699,507442,53056,Pensioner,Incomplete higher,Civil marriage,House / apartment,Drivers,-10031,-9296,-1898,11,2,2,0.169422402093247,0.9729616349520416,0.7067185770445601,4,2,4,2,4,8,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1
100250,1,Revolving loans,M,N,Y,3,246133,294718,27709,Pensioner,Secondary / secondary special,Married,House / apartment,,-16514,-10791,-5259,12,3,3,0.6368214642843528,0.22145089137324503,0.298039332094451,3,2,0,2,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
